timeSpread,TOF,spatialSpread,E1,E2
13005.5,229.587,57.5,0.35,1.45
13006.6,272.502,41.7,0.47,0.67
13007.2,151.603,86.9,0.66,3.7
13007.7,161.922,64.9,1.56,1.63
13008.1,154.303,66.7,1.74,1.77
13008.3,237.263,46.3,0.64,0.86
13008.4,167.868,62.7,1.43,1.54
13009.5,157.271,66.3,1.67,1.71
13010.8,188.405,69.7,0.48,2.25
13012.7,162.422,64.9,1.55,1.62
13012.8,149.447,68.6,1.88,1.86
13015.4,152.274,87.9,0.65,3.68
13016.1,225.326,48.6,0.72,0.94
13017,176.146,60.6,1.28,1.42
13017.5,172.035,61.5,1.35,1.48
13018.3,207.188,51.7,0.87,1.09
13018.5,195.769,67.8,0.45,2.07
13018.6,190.719,55,1.05,1.26
13018.7,225.967,58,0.36,1.5
13020.3,149.138,89.5,0.67,3.86
13021.1,234.098,47,0.66,0.88
13021.8,147.662,69,1.93,1.9
13022.4,154.066,86.7,0.64,3.58
13022.5,160.141,84.9,0.6,3.29
13023.2,246.691,54.2,0.31,1.24
13023.4,159.855,83,0.61,3.28
13024.1,155.398,67.1,1.72,1.74
13025,162.91,82.5,0.59,3.15
13026.2,189.372,71.4,0.47,2.24
13026.6,167.251,79.7,0.57,2.96
13026.7,208.964,62,0.41,1.78
13026.9,169.453,78.5,0.56,2.87
13027.6,179.943,58.7,1.21,1.38
13028.7,159.659,65.4,1.61,1.67
13029.4,168.886,79.5,0.56,2.9
13029.5,310.735,36.9,0.35,0.53
13029.8,176.379,77.5,0.52,2.64
13030.2,193.64,55.2,1.02,1.22
13030.6,231.065,47.5,0.68,0.9
13030.6,148.63,90.4,0.67,3.9
13031.1,151.086,67.9,1.83,1.83
13031.1,159.219,84.2,0.61,3.32
13031.8,152.677,87.1,0.65,3.65
13032.1,177.181,60,1.26,1.41
13032.9,159.686,83.3,0.61,3.29
13033.1,149.904,90.2,0.66,3.83
13033.3,183.934,57.7,1.15,1.33
13033.5,153.418,67.6,1.77,1.78
13033.9,149.838,68.6,1.87,1.85
13034.2,189.428,55.8,1.07,1.27
13034.2,158.438,65.8,1.64,1.69
13035.3,155.925,85.5,0.63,3.48
13035.4,165.909,63.3,1.47,1.57
13036,162.413,83.4,0.59,3.18
13036.8,151.605,89.1,0.65,3.73
13037.9,152.963,88.8,0.64,3.66
13038.7,212.627,60.6,0.4,1.71
13038.8,179.573,59.3,1.22,1.38
13039.2,170.506,62.1,1.38,1.5
13039.5,183.185,72,0.5,2.4
13039.7,178.498,59.9,1.24,1.39
13040,152.114,68.3,1.81,1.8
13040.8,213.363,49.9,0.81,1.04
13040.8,160.007,82.7,0.61,3.27
13041.7,167.774,81.5,0.56,2.96
13043.7,179.926,74.5,0.51,2.51
13043.9,157.729,66.3,1.66,1.7
13044.2,154.76,66.8,1.73,1.76
13044.7,175.386,76.4,0.53,2.66
13045.5,168.505,80.2,0.56,2.92
13045.7,146.496,70.2,1.98,1.91
13047.1,157.85,84.3,0.62,3.38
13047.7,160.797,83.8,0.6,3.25
13048,171.177,78.2,0.55,2.81
13049,177.835,60,1.25,1.4
13049.2,186.622,56.8,1.11,1.3
13049.9,168.456,62.7,1.42,1.53
13049.9,194.263,70.3,0.45,2.12
13051,295.82,38.3,0.39,0.58
13051.1,275.046,41.4,0.46,0.66
13052.2,162.192,64.5,1.55,1.63
13052.4,172.633,61.5,1.34,1.47
13055.5,153.843,67.5,1.76,1.77
13055.5,209.889,64.6,0.4,1.78
13055.5,148.041,68.9,1.92,1.89
13056,203.046,67.2,0.42,1.92
13056,193.505,68,0.46,2.12
13057.4,176.827,60.6,1.27,1.41
13057.4,155.864,67.1,1.71,1.73
13057.6,224.987,59.3,0.36,1.52
13057.6,162.694,64.4,1.54,1.62
13057.6,192.063,70.4,0.46,2.17
13057.9,149.031,69.3,1.9,1.86
13058.3,146.133,69.6,1.98,1.93
13058.6,173.953,76,0.54,2.7
13059.3,220.672,61.1,0.37,1.59
13059.7,225.999,49.4,0.72,0.93
13059.7,195.5,53.7,0.99,1.21
13060.5,218.314,60.3,0.38,1.62
13060.5,152.808,86.8,0.65,3.64
13060.7,240.47,45.5,0.62,0.84
13061.7,165.093,63.9,1.49,1.58
13061.7,181.737,74.4,0.5,2.46
13062,151.49,67.9,1.82,1.82
13062.2,155.339,86.6,0.63,3.52
13064.1,256.02,43.7,0.54,0.75
13064.8,165.292,80.7,0.58,3.04
13065.4,152.526,68.3,1.8,1.79
13066.5,160.167,65.4,1.6,1.66
13067,179.225,58.8,1.22,1.39
13067.1,193.256,54.7,1.02,1.23
13069.6,199.669,52.3,0.94,1.17
13069.6,171.088,62.1,1.37,1.49
13070.3,153.371,88,0.64,3.63
13071.7,146.5,69.6,1.97,1.92
13073.6,190.64,56.3,1.06,1.25
13073.6,150.285,89.4,0.66,3.8
13074.9,147.149,91.2,0.68,3.99
13075.1,187.389,56.6,1.1,1.29
13075.1,224.546,60.1,0.36,1.53
13075.5,238.547,54.7,0.33,1.33
13076,149.42,69.3,1.89,1.85
13077.5,291.382,37.6,0.4,0.6
13078.6,158.189,66.3,1.65,1.69
13078.6,207.106,64.8,0.41,1.83
13078.9,160.651,65.3,1.59,1.65
13079,166.477,63.3,1.46,1.56
13079.1,186.54,72.8,0.48,2.32
13079.4,208.295,51.7,0.86,1.08
13079.6,161.261,85.4,0.59,3.25
13079.8,182.951,72.4,0.5,2.41
13081.2,163.07,82.2,0.59,3.14
13081.7,169.018,62.7,1.41,1.52
13082,201.872,65.3,0.43,1.93
13082.8,182.195,73.7,0.5,2.44
13082.8,153.651,87.5,0.64,3.61
13084.4,165.622,63.8,1.48,1.57
13084.5,155.196,66.7,1.72,1.75
13085.2,260.169,43,0.52,0.73
13086.2,154.209,88.8,0.63,3.6
13087,179.204,59.9,1.23,1.38
13088.1,154.621,85.6,0.64,3.54
13088.2,220.623,50.3,0.76,0.97
13089.8,148.445,68.9,1.91,1.88
13090.6,183.537,58.3,1.16,1.33
13091.1,180.254,59.2,1.21,1.37
13091.3,162.955,64.9,1.54,1.61
13092.8,184.34,73.2,0.49,2.38
13093.7,217.448,61.6,0.38,1.64
13095.2,155.631,86,0.63,3.5
13096.5,173.275,61.4,1.33,1.46
13096.8,173.335,77.1,0.54,2.73
13096.9,151.923,67.9,1.81,1.81
13097,163.464,64.9,1.53,1.6
13097.3,158.933,65.9,1.63,1.68
13097.4,219.2,59,0.38,1.6
13098.2,149.811,69.3,1.88,1.84
13098.4,154.486,85.9,0.64,3.55
13099.3,181.365,58.5,1.19,1.36
13099.7,161.921,84.3,0.59,3.21
13100.5,154.297,67.5,1.75,1.76
13100.5,150.233,68.6,1.86,1.84
13101.6,179.679,74.8,0.51,2.52
13102.1,242.214,45.4,0.61,0.83
13102.1,221.968,50.2,0.75,0.96
13102.1,187.605,70.9,0.48,2.28
13103.5,150.162,89.6,0.66,3.81
13104.3,192.37,69.9,0.46,2.16
13104.7,194.545,55.1,1.01,1.21
13105.1,161.138,65.3,1.58,1.64
13105.4,222.684,49.2,0.74,0.96
13105.7,201.09,52.8,0.93,1.15
13105.7,186.968,57.3,1.11,1.29
13106,171.712,62,1.36,1.48
13106.1,241.623,55.7,0.32,1.3
13106.6,183.6,74.4,0.49,2.41
13107.7,151.074,90.1,0.65,3.77
13107.9,155.633,66.7,1.71,1.74
13108,177.715,75.2,0.52,2.58
13108.3,203.077,52.5,0.91,1.13
13108.9,146.866,70.3,1.97,1.9
13109.3,167.603,79.1,0.57,2.94
13109.4,161.279,82.9,0.6,3.22
13109.4,149.772,90.4,0.66,3.84
13109.5,167.019,63.3,1.45,1.55
13109.8,153.503,87.8,0.64,3.62
13110.1,152.968,68.3,1.79,1.78
13110.2,166.186,63.8,1.47,1.56
13110.9,172.309,62,1.35,1.47
13110.9,166.726,63.7,1.46,1.55
13111.4,152.818,89.1,0.64,3.67
13111.7,206.375,65.9,0.41,1.85
13111.8,148.828,69,1.9,1.87
13111.9,182.066,58.5,1.18,1.35
13111.9,174.504,61.3,1.31,1.44
13113.2,153.783,87.3,0.64,3.6
13114.5,181.966,74.1,0.5,2.45
13115.3,159.07,84.5,0.61,3.33
13115.8,213.594,63.2,0.39,1.71
13115.9,169.617,62.7,1.4,1.51
13116.2,159.404,65.9,1.62,1.67
13116.7,173.884,61.4,1.32,1.45
13120,212.733,50.9,0.82,1.04
13120.6,151.213,89.8,0.65,3.76
13121.7,196.539,70.1,0.44,2.07
13121.9,216.874,51,0.79,1
13122.6,153.224,88.3,0.64,3.64
13123,180.63,58.6,1.2,1.37
13124.2,157.691,84.6,0.62,3.39
13125.2,146.889,69.6,1.96,1.91
13125.5,159.85,85.5,0.6,3.31
13125.7,156.8,86.2,0.62,3.45
13125.8,151.465,89.4,0.65,3.74
13126.4,175.166,61.2,1.3,1.43
13127.3,236.862,57,0.33,1.36
13127.6,175.157,76.8,0.53,2.67
13127.7,147.262,69.6,1.95,1.9
13127.9,163.229,64.4,1.53,1.61
13129,163.978,64.8,1.52,1.59
13129.3,158.68,66.3,1.64,1.68
13130,179.881,59.8,1.22,1.37
13130.1,156.783,67.2,1.69,1.71
13130.1,162.717,85.3,0.58,3.19
13131.5,169.27,78.8,0.56,2.88
13131.7,195.895,54.3,0.99,1.2
13132.2,211.404,62.2,0.4,1.74
13132.2,203.731,66.2,0.42,1.9
13132.3,215.685,51.2,0.8,1.01
13132.5,194.109,54.5,1.01,1.22
13132.7,161.119,83.2,0.6,3.23
13132.8,156.309,67.1,1.7,1.72
13132.8,147.236,70.3,1.96,1.89
13133.7,217.906,60.8,0.38,1.63
13133.8,188.208,56.6,1.09,1.28
13133.8,150.229,69.3,1.87,1.83
13134,166.515,81.1,0.57,3
13134.2,170.192,62.6,1.39,1.5
13134.9,252.053,44.6,0.56,0.77
13135,184.265,58.2,1.15,1.32
13135.3,232.316,58.3,0.34,1.42
13135.5,167.568,63.2,1.44,1.54
13136.5,247.988,52.4,0.31,1.22
13137.1,145.939,69.9,1.99,1.93
13137.2,160.178,82.4,0.61,3.26
13138.9,155.48,88.7,0.62,3.54
13139.3,192.794,55.3,1.03,1.23
13139.9,149.239,69,1.89,1.86
13140.4,163.741,64.4,1.52,1.6
13140.9,164.258,64.3,1.51,1.59
13141.3,190.276,55.7,1.06,1.26
13141.8,185.093,72,0.49,2.35
13142.2,154.342,88.5,0.63,3.59
13142.8,205.5,63.6,0.42,1.85
13143.4,179.213,75.7,0.51,2.54
13143.7,156.657,86.5,0.62,3.46
13144.4,177.478,60.5,1.26,1.4
13144.7,206.15,52,0.88,1.1
13144.9,160.939,83.5,0.6,3.24
13146.5,153.388,68.3,1.78,1.77
13148.9,152.333,67.9,1.8,1.8
13150.4,166.882,80.4,0.57,2.98
13150.5,151.057,68.6,1.84,1.82
13151,171.365,77.8,0.55,2.8
13151.6,156.103,66.7,1.7,1.73
13153,154.728,67.6,1.74,1.75
13153.1,150.655,68.7,1.85,1.83
13155.2,161.658,65.3,1.57,1.63
13155.6,163.253,81.8,0.59,3.13
13157.8,204.065,65.6,0.42,1.89
13158.1,182.004,59.6,1.19,1.34
13158.2,202.536,53.2,0.92,1.13
13158.3,222.071,59.1,0.37,1.56
13158.5,159.15,66.2,1.63,1.67
13158.9,180.984,59.2,1.2,1.36
13159.8,199.158,53,0.95,1.17
13160.1,212.787,64.3,0.39,1.73
13160.4,262.269,42.5,0.51,0.72
13160.4,159.908,65.8,1.61,1.66
13160.8,167.27,63.7,1.45,1.54
13161.1,155.163,67.5,1.73,1.74
13161.5,183.836,74,0.49,2.4
13161.6,164.415,82.3,0.58,3.09
13161.9,172.726,78.2,0.54,2.76
13162,152.288,90.1,0.64,3.71
13162.4,184.669,57.6,1.14,1.32
13163.4,173.554,61.9,1.33,1.45
13164.1,147.523,92.7,0.67,3.99
13164.2,195.019,54.4,1,1.21
13165.5,170.771,62.6,1.38,1.49
13165.8,225.498,58.7,0.36,1.51
13166.6,157.237,67.1,1.68,1.7
13168.2,248.27,45.2,0.58,0.79
13169,146.693,70,1.97,1.91
13169.8,150.949,90.4,0.65,3.78
13170.3,168.154,63.2,1.43,1.53
13172.3,146.304,69.9,1.98,1.92
13173.6,147.633,70.3,1.95,1.88
13174,242.951,46.2,0.61,0.82
13174,166.688,80.8,0.57,2.99
13176.2,250.186,45,0.57,0.78
13176.5,175.798,61.2,1.29,1.42
13176.6,233.899,56.1,0.34,1.39
13176.7,164.528,64.8,1.51,1.58
13177.4,210.253,64,0.4,1.77
13177.8,172.945,62,1.34,1.46
13178.2,169.991,80.2,0.55,2.87
13178.5,177.055,76.4,0.52,2.61
13178.7,215.198,60.8,0.39,1.67
13178.9,150.627,69.4,1.86,1.82
13178.9,159.536,83.6,0.61,3.3
13179.3,157.992,86.4,0.61,3.4
13179.9,168.714,63.1,1.42,1.52
13180,164.81,64.3,1.5,1.58
13180.5,152.75,67.9,1.79,1.79
13180.9,191.086,55.6,1.05,1.25
13181,162.155,65.3,1.56,1.62
13182.4,148.012,70.3,1.94,1.87
13182.9,147.637,69.6,1.94,1.89
13183.3,178.084,77.6,0.51,2.59
13184.5,197.461,68.6,0.44,2.04
13185.1,229.106,58.1,0.35,1.46
13186,191.477,71.2,0.46,2.19
13186.1,169.243,81.6,0.55,2.91
13187.3,178.136,60.5,1.25,1.39
13187.4,174.17,61.8,1.32,1.44
13187.5,185.452,57.6,1.13,1.31
13187.5,180.606,59.8,1.21,1.36
13187.5,170.384,79.5,0.55,2.85
13187.8,195.476,68.2,0.45,2.08
13189.9,156.495,86.8,0.62,3.47
13190.7,156.549,66.7,1.69,1.72
13191,181.301,59.7,1.2,1.35
13191.6,174.957,77.1,0.53,2.68
13192.4,182.755,59.5,1.18,1.33
13192.7,167.95,81.1,0.56,2.95
13192.8,184.072,73.6,0.49,2.39
13193.6,165.791,82.4,0.57,3.04
13193.9,264.537,42.2,0.5,0.71
13193.9,164.598,81.9,0.58,3.08
13195.7,166.152,81.7,0.57,3.02
13195.8,149.629,69,1.88,1.85
13196.6,168.411,63.6,1.43,1.52
13199.1,175.592,76,0.53,2.65
13199.9,153.837,68.3,1.77,1.76
13201.8,231.704,48.3,0.68,0.89
13201.8,189.833,56.4,1.07,1.26
13202.2,167.853,63.7,1.44,1.53
13203,209.366,51.4,0.85,1.07
13203.3,207.714,52.5,0.87,1.08
13205.3,193.389,71.6,0.45,2.15
13207.7,159.651,66.3,1.62,1.66
13208.5,202.047,52.6,0.92,1.14
13209,181.684,59,1.19,1.35
13209.5,165.051,64.8,1.5,1.57
13209.5,187.07,71.9,0.48,2.3
13209.6,158.904,84.7,0.61,3.34
13210.2,161.447,82.6,0.6,3.21
13210.6,223.589,61.3,0.36,1.55
13210.9,223.992,48.9,0.73,0.95
13211.3,171.984,62.5,1.36,1.47
13211.7,191.218,71.7,0.46,2.2
13212,160.389,65.8,1.6,1.65
13212.2,155.626,67.5,1.72,1.73
13212.3,152.688,89.3,0.64,3.68
13213.5,153.192,68,1.78,1.78
13213.8,171.391,62.6,1.37,1.48
13214.3,147.063,70,1.96,1.9
13215.5,151.486,68.6,1.83,1.81
13215.9,185.772,74,0.48,2.35
13216.2,170.966,78.6,0.55,2.82
13216.3,156.935,85.9,0.62,3.44
13216.5,176.475,61.2,1.28,1.41
13217.3,165.336,64.3,1.49,1.57
13218.1,153.916,87,0.64,3.59
13219.3,199.556,68.9,0.43,2
13220,289.729,39.7,0.41,0.6
13221.9,250.791,54,0.3,1.2
13222.1,154.265,68.3,1.76,1.75
13222.8,184.852,72.3,0.49,2.36
13223.5,151.339,89.6,0.65,3.75
13223.8,182.779,58.3,1.17,1.34
13224.5,212.111,51.8,0.83,1.04
13225,247.376,53.3,0.31,1.23
13225.1,156.069,67.5,1.71,1.72
13225.2,189.111,71.8,0.47,2.25
13226.1,182.39,58.9,1.18,1.34
13226.3,154.779,87.7,0.63,3.56
13226.5,162.571,83.1,0.59,3.17
13226.8,202.712,67.7,0.42,1.93
13226.9,154.076,89,0.63,3.61
13227,157.695,67.1,1.67,1.69
13227,154.627,88,0.63,3.57
13227.3,227.564,60.2,0.35,1.49
13227.9,165.896,64.3,1.48,1.56
13228.4,213.936,50.7,0.81,1.03
13228.4,205.128,52.2,0.89,1.11
13229.3,162.683,65.3,1.55,1.61
13231.6,265.492,43.3,0.5,0.7
13232,211.005,51.9,0.84,1.05
13233,154.493,88.2,0.63,3.58
13233.7,191.911,55.5,1.04,1.24
13233.9,157.027,66.7,1.68,1.71
13234.8,150.022,69,1.87,1.84
13235.7,161.416,85.1,0.59,3.24
13236.6,177.123,61.1,1.27,1.4
13237,148.037,69.7,1.93,1.88
13238.2,148.262,91.2,0.67,3.93
13239.3,160.639,84.1,0.6,3.26
13239.6,148.131,91.5,0.67,3.94
13240.9,174.33,78.2,0.53,2.71
13241.1,160.46,84.4,0.6,3.27
13241.6,163.191,65.2,1.54,1.6
13241.8,169.882,63.2,1.4,1.5
13241.9,160.129,66.2,1.61,1.65
13242.2,174.825,61.8,1.31,1.43
13242.2,190.492,69.6,0.47,2.2
13242.7,218.761,49.8,0.77,0.99
13242.9,186.293,73.2,0.48,2.33
13244.9,169.311,63.2,1.41,1.51
13244.9,154.914,87.5,0.63,3.55
13245.1,178.84,60.4,1.24,1.38
13245.1,151.052,69.4,1.85,1.81
13245.4,155.049,87.2,0.63,3.54
13246.1,237.958,47.2,0.64,0.85
13246.8,217.542,50,0.78,1
13247.9,154.697,68.3,1.75,1.74
13248.3,172.619,62.5,1.35,1.46
13248.9,235.742,58.4,0.33,1.38
13249.9,183.866,58.9,1.16,1.32
13251,153.615,67.9,1.77,1.77
13251.4,200.141,53,0.94,1.16
13252.4,147.394,90.7,0.68,3.97
13252.9,302.305,37,0.37,0.56
13253,188.565,72.7,0.47,2.27
13254,157.483,66.7,1.67,1.7
13254.2,148.398,93.1,0.66,3.95
13254.6,160.875,65.7,1.59,1.64
13255.3,165.61,64.7,1.49,1.56
13255.4,165.267,83.3,0.57,3.07
13255.5,148.418,69.6,1.92,1.87
13255.5,147.277,91,0.68,3.98
13256.2,147.652,92.4,0.67,3.98
13256.4,200.878,66.9,0.43,1.96
13257.5,168.706,79.8,0.56,2.91
13257.7,208.186,53.1,0.87,1.07
13258.3,188.995,56.5,1.08,1.27
13258.5,166.433,64.2,1.47,1.55
13259.3,170.457,63.1,1.39,1.49
13260.2,158.182,67.1,1.66,1.68
13260.2,157.099,85.6,0.62,3.43
13260.9,254.069,44.2,0.55,0.76
13262.2,183.474,59.5,1.17,1.32
13263.2,245.491,55.7,0.31,1.26
13263.2,152.416,89.8,0.64,3.7
13263.4,151.457,69.4,1.84,1.8
13264.4,155.34,89,0.62,3.55
13264.6,147.905,94,0.66,3.99
13265.2,160.613,66.2,1.6,1.64
13266.8,155.77,85.8,0.63,3.49
13266.9,179.459,75.2,0.51,2.53
13268.3,162.751,82.8,0.59,3.16
13268.8,148.015,91.7,0.67,3.95
13269,151.893,68.7,1.82,1.8
13270.4,181.001,75.6,0.5,2.49
13271.4,158.446,85.6,0.61,3.37
13271.4,148.653,92.7,0.66,3.93
13271.9,147.834,70,1.94,1.88
13272,152.145,90.3,0.64,3.72
13272.1,148.513,90.7,0.67,3.91
13273.1,189.666,70.9,0.47,2.23
13273.7,314.345,35.9,0.34,0.52
13273.8,169.422,81.2,0.55,2.9
13274,156.543,67.5,1.7,1.71
13275,214.367,62,0.39,1.69
13275.3,150.442,69,1.86,1.83
13275.4,177.776,61.1,1.26,1.39
13275.5,198.745,66.6,0.44,2
13276.1,166.976,64.1,1.46,1.54
13277.5,169.572,63.6,1.41,1.5
13278.1,147.436,69.9,1.95,1.89
13279.7,158.647,67.1,1.65,1.67
13280,148.516,92.9,0.66,3.94
13282.1,147.897,91.9,0.67,3.96
13282.8,201.195,66.5,0.43,1.95
13283.2,151.866,69.3,1.83,1.79
13283.2,170.777,78.9,0.55,2.83
13284.3,246.487,45.6,0.59,0.8
13284.3,163.7,65.2,1.53,1.59
13284.4,153.515,90,0.63,3.65
13285,164.084,82.8,0.58,3.11
13287.6,224.58,49.7,0.73,0.94
13287.7,152.306,68.6,1.81,1.79
13288.3,173.222,62.5,1.34,1.45
13288.6,154.066,67.9,1.76,1.76
13288.7,244.752,46,0.6,0.81
13289.2,148.414,70.4,1.93,1.86
13289.9,267.723,42.7,0.49,0.69
13290.2,205.315,67.5,0.41,1.88
13290.8,185.047,58.1,1.14,1.31
13293.4,155.767,88.1,0.62,3.52
13293.9,150.841,69,1.85,1.82
13295.1,153.926,89.3,0.63,3.62
13295.2,169.004,63.7,1.42,1.51
13296.1,157.94,66.7,1.66,1.69
13296.1,157.849,86.7,0.61,3.41
13296.4,169.81,80.6,0.55,2.88
13296.8,155.203,86.9,0.63,3.53
13297.3,197.732,54,0.97,1.18
13297.5,277.533,40.6,0.45,0.65
13297.5,183.145,58.9,1.17,1.33
13297.8,178.779,76.4,0.51,2.56
13297.8,176.62,77.2,0.52,2.63
13297.8,168.326,80.5,0.56,2.93
13298.1,181.481,74.8,0.5,2.47
13298.6,207.852,63.7,0.41,1.81
13299.2,161.392,65.7,1.58,1.63
13300.3,155.158,68.3,1.74,1.73
13301.8,235.62,46.7,0.65,0.87
13302.5,149.648,90.6,0.66,3.85
13304.1,173.835,62.4,1.33,1.44
13304.1,197.172,69.1,0.44,2.05
13304.3,147.768,92.2,0.67,3.97
13304.4,176.828,76.9,0.52,2.62
13304.5,196.782,54.2,0.98,1.19
13305.2,261.081,44,0.52,0.72
13305.3,171.072,63.1,1.38,1.48
13306.6,148.287,93.4,0.66,3.96
13306.7,175.455,61.7,1.3,1.42
13308.2,199.627,53.7,0.95,1.16
13309.1,161.129,66.2,1.59,1.63
13309.1,148.825,69.7,1.91,1.86
13309.2,201.518,53.4,0.93,1.14
13310.4,149.273,91.4,0.66,3.88
13311.7,164.053,85.5,0.57,3.14
13311.9,204.446,65.1,0.42,1.88
13312,148.799,70.4,1.92,1.85
13313.2,162.897,85,0.58,3.18
13314.6,185.791,58.1,1.13,1.3
13315.3,164.749,84.3,0.57,3.1
13316.4,170.144,63.6,1.4,1.49
13317.1,204.066,52.3,0.9,1.12
13317.2,148.214,70,1.93,1.87
13317.6,156.993,67.5,1.69,1.7
13318,189.398,57.1,1.08,1.26
13319.4,158.136,86.1,0.61,3.39
13319.6,188.562,57.2,1.09,1.27
13320.5,156.802,88.6,0.61,3.48
13320.7,175.976,78.3,0.52,2.66
13320.7,170.74,81.6,0.54,2.86
13321.9,159.144,67.1,1.64,1.66
13323.4,156.201,87.3,0.62,3.49
13323.6,237.397,56.2,0.33,1.35
13323.8,161.744,84.6,0.59,3.22
13324.2,185.528,74.3,0.48,2.36
13324.8,151.269,69,1.84,1.81
13325.1,155.63,88.4,0.62,3.53
13325.3,154.496,67.9,1.75,1.75
13325.9,164.247,65.2,1.52,1.58
13327.3,161.886,65.7,1.57,1.62
13327.5,153.163,68.7,1.79,1.77
13329.7,149.212,69.6,1.9,1.85
13329.9,161.62,66.1,1.58,1.62
13332.1,213.302,51.7,0.82,1.03
13332.9,156.06,87.6,0.62,3.5
13333.2,171.662,63,1.37,1.47
13333.4,228.569,58.9,0.35,1.47
13333.4,172.924,77.8,0.54,2.75
13334.5,187.781,57.3,1.1,1.28
13334.7,167.554,64.2,1.45,1.53
13334.7,152.745,68.7,1.8,1.78
13334.7,152.544,89.6,0.64,3.69
13334.9,177.273,76,0.52,2.6
13335.9,155.928,87.9,0.62,3.51
13336.4,162.234,83.7,0.59,3.19
13336.9,203.519,53.1,0.91,1.12
13337.6,171.912,79.6,0.54,2.8
13338.4,148.619,70,1.92,1.86
13338.5,149.186,70.3,1.91,1.84
13338.6,157.448,67.5,1.68,1.69
13339,158.431,66.7,1.65,1.68
13339.4,176.126,61.8,1.29,1.41
13339.7,155.596,68.3,1.73,1.72
13340.2,162.077,83.9,0.59,3.2
13340.6,210.664,63.4,0.4,1.76
13340.6,152.301,69.4,1.82,1.78
13341.5,163.559,83.8,0.58,3.14
13341.7,200.99,54.2,0.94,1.14
13342.7,178.477,61,1.25,1.38
13343.2,208.022,67.3,0.4,1.83
13343.8,195.415,55,1,1.2
13343.9,232.881,57.5,0.34,1.41
13345.3,156.646,88.9,0.61,3.49
13345.5,159.361,86.4,0.6,3.34
13345.8,172.51,78.6,0.54,2.77
13347.8,209.31,53.1,0.86,1.06
13348.5,164.769,65.2,1.51,1.57
13348.7,174.487,62.3,1.32,1.43
13349,219.36,63,0.37,1.62
13349.3,179.512,60.4,1.23,1.37
13349.6,159.208,86.6,0.6,3.35
13351.4,198.647,53.8,0.96,1.17
13352,205.582,52.8,0.89,1.1
13352.3,146.301,70.6,1.99,1.91
13353.5,165.981,82,0.57,3.03
13354.1,158.897,66.7,1.64,1.67
13354.4,149.534,93.2,0.65,3.89
13354.5,192.635,69.4,0.46,2.15
13355,155.205,89.2,0.62,3.56
13355.4,169.066,79.2,0.56,2.89
13357.3,150.809,90.6,0.65,3.79
13357.9,193.174,55.9,1.03,1.22
13358,281.353,41.3,0.44,0.63
13358.8,168.109,64.1,1.44,1.52
13359.7,162.562,85.6,0.58,3.2
13359.8,212.676,52.5,0.83,1.03
13360.5,154.93,67.9,1.74,1.74
13361.4,147.235,71,1.97,1.88
13362.6,160.321,84.7,0.6,3.28
13363.2,153.385,90.3,0.63,3.66
13364.2,149.788,92.7,0.65,3.87
13365.4,191.78,70.7,0.46,2.18
13365.6,191.457,56.2,1.05,1.24
13365.9,157.997,88.9,0.6,3.43
13365.9,148.38,90.9,0.67,3.92
13366.3,149.136,91.7,0.66,3.89
13366.4,151.676,69,1.83,1.8
13366.7,148.765,92.4,0.66,3.92
13367.2,149.668,92.9,0.65,3.88
13367.9,179.839,77.6,0.5,2.54
13369.1,166.143,64.7,1.48,1.55
13369.3,214.45,51.4,0.81,1.02
13369.7,146.473,70.9,1.99,1.9
13370.9,168.127,80.9,0.56,2.94
13370.9,149.395,91.2,0.66,3.87
13372.2,228.094,59.4,0.35,1.48
13372.8,192.333,56.1,1.04,1.23
13373.3,215.352,64.6,0.38,1.69
13373.6,146.645,71.2,1.99,1.89
13375,172.292,63,1.36,1.46
13375.2,167.207,82.5,0.56,2.99
13375.7,319.918,36.9,0.33,0.5
13376.4,227.371,49.1,0.71,0.92
13376.7,156.361,87.1,0.62,3.48
13377.6,184.641,58.8,1.15,1.31
13378.5,172.321,78.9,0.54,2.78
13379.2,159.672,85.8,0.6,3.32
13380.4,152.018,90.6,0.64,3.73
13380.8,161.107,85.7,0.59,3.26
13380.9,153.61,68.7,1.78,1.76
13381.8,149.602,69.7,1.89,1.84
13381.8,194.869,69.3,0.45,2.1
13382.9,188.308,73.1,0.47,2.28
13383.1,179.146,60.9,1.24,1.37
13383.1,197.799,68,0.44,2.03
13383.3,170.757,63.6,1.39,1.48
13383.3,174.065,81.5,0.52,2.75
13383.5,226.604,50.2,0.72,0.92
13384,149.005,70,1.91,1.85
13384.3,213.98,62.4,0.39,1.7
13384.6,157.934,67.5,1.67,1.68
13385.1,148.035,93.8,0.66,3.98
13385.2,156.063,68.3,1.72,1.71
13385.2,152.085,69,1.82,1.79
13385.2,149.043,94,0.65,3.93
13386.4,171.322,80.6,0.54,2.83
13387,186.549,58,1.12,1.29
13387,164.253,82.6,0.58,3.1
13387.6,148.901,92.2,0.66,3.91
13388.2,162.415,65.8,1.56,1.61
13388.6,149.393,70,1.9,1.84
13388.6,149.022,91.9,0.66,3.9
13389.8,197.643,55.3,0.98,1.17
13389.9,195.634,71.4,0.44,2.1
13390.2,172.895,62.9,1.35,1.45
13395.6,155.392,67.9,1.73,1.73
13396.7,185.383,58.8,1.14,1.3
13396.8,216.642,62.6,0.38,1.66
13396.8,193.669,71.1,0.45,2.14
13397,149.413,93.4,0.65,3.9
